name_length,is_organic,is_sugar_free,quantity_value,quantity_unit_encoded,category_depth,country_count,product_age_days,created_year,created_month,main_category_encoded,nova_group
3,0,0,500.0,17,5,1,1611,2021,2,400,1.0
10,1,0,132.0,14,6,1,1579,2021,3,459,3.0
2,0,0,250.0,14,3,2,1404,2021,4,123,1.0
4,0,0,1.0,44,3,1,1152,2021,4,341,4.0
4,0,0,320.0,14,12,2,1511,2021,4,400,4.0
2,0,0,190.0,14,8,1,1351,2021,6,415,4.0
1,0,0,180.0,14,7,3,1531,2021,7,84,4.0
4,0,0,420.0,42,1,1,1407,2021,10,327,1.0
1,0,0,150.0,42,1,1,912,2021,10,26,3.28450954283178
6,0,0,225.0,14,10,2,408,2022,7,396,4.0
4,0,0,235.0,14,9,1,384,2022,9,400,4.0
2,0,0,200.0,14,10,1,943,2022,12,18,3.28450954283178
3,0,0,250.0,14,5,1,805,2022,12,459,4.0
5,0,0,275.0,14,11,1,957,2023,1,400,3.0
1,0,0,500.0,14,7,1,623,2023,3,84,3.28450954283178
1,0,0,125.0,14,9,1,840,2023,6,18,4.0
9,0,0,3.0,71,6,1,755,2023,9,459,4.0
3,0,0,440.0,14,5,1,661,2024,1,159,4.0
1,0,0,225.0,14,3,2,617,2024,2,465,4.0
6,0,0,450.0,14,11,1,593,2024,2,400,3.0
1,0,0,500.0,14,7,1,252,2024,8,84,3.28450954283178
1,0,0,500.0,14,7,1,0,2024,11,84,3.28450954283178
6,0,0,285.0,14,7,1,1176,2022,2,18,4.0
4,0,0,125.0,14,9,2,4239,2014,2,415,3.0
2,0,0,125.0,14,11,3,4208,2014,4,159,3.0
4,0,0,1.0,29,8,1,3161,2016,10,68,4.0
6,0,0,200.0,14,5,1,4328,2013,11,459,4.0
4,0,0,390.0,14,14,2,3886,2015,2,18,3.0
5,0,0,250.0,14,8,1,4291,2013,4,418,4.0
4,0,0,250.0,14,14,2,4823,2012,7,159,3.0
5,0,0,100.0,14,6,1,4300,2013,7,459,4.0
2,0,0,450.0,14,5,2,3327,2016,9,459,4.0
5,0,0,160.0,14,13,1,4744,2012,8,415,3.0
8,0,0,140.0,14,10,3,4628,2013,2,451,4.0
6,0,0,500.0,14,10,1,3583,2015,4,418,3.0
4,0,0,75.0,7,9,1,2575,2017,8,18,2.0
6,0,0,250.0,14,11,3,3446,2016,2,418,2.0
10,0,0,350.0,14,7,1,4463,2012,11,394,3.0
5,0,0,300.0,14,6,1,3636,2015,2,18,4.0
2,0,0,1.0,27,11,1,4305,2013,10,18,3.28450954283178
4,0,0,500.0,14,6,1,3403,2016,1,18,4.0
3,0,0,150.0,14,5,1,3572,2015,5,18,3.0
8,0,0,1000.0,42,5,2,4494,2013,4,67,1.0
2,0,0,250.0,14,9,1,3746,2015,7,357,2.0
4,0,0,180.0,14,6,2,1416,2018,2,459,4.0
4,1,0,375.0,18,11,2,3597,2015,5,400,4.0
5,0,0,600.0,14,3,2,2972,2017,2,349,3.0
4,1,0,480.0,14,5,2,2776,2017,8,134,3.0
5,0,0,330.0,14,8,2,3746,2015,6,400,4.0
2,0,0,90.0,14,25,4,3475,2016,4,397,4.0
3,0,0,170.0,14,15,2,2587,2018,8,53,4.0
3,0,0,330.0,14,5,2,2568,2018,2,53,3.0
5,0,0,250.0,42,3,2,2349,2018,8,134,2.0
2,0,0,1.0,29,5,2,2451,2018,9,52,3.28450954283178
1,0,0,500.0,14,7,2,3554,2015,5,84,3.28450954283178
5,0,0,100.0,14,6,7,4073,2014,9,75,4.0
2,0,0,350.0,14,5,4,3724,2015,3,134,4.0
1,0,0,120.0,14,4,1,2718,2018,4,87,4.0
2,0,0,320.0,14,6,3,3200,2017,1,119,4.0
8,0,0,240.0,14,11,6,3530,2016,2,400,4.0
3,0,0,2.0,29,6,4,2817,2016,7,51,1.0
5,0,0,315.0,14,7,5,3199,2017,1,400,4.0
5,0,0,460.0,14,6,1,4088,2014,8,13,4.0
2,0,0,109.0,14,15,1,3922,2014,6,18,4.0
1,0,0,210.0,14,6,4,2519,2018,9,459,4.0
2,0,0,150.0,42,4,3,2526,2018,9,134,3.0
4,0,0,6.0,44,4,2,2480,2018,10,258,1.0
3,0,0,395.0,14,15,2,2513,2018,10,400,4.0
9,0,0,1.75,29,7,2,2297,2019,1,400,4.0
2,0,0,500.0,14,1,2,2442,2019,2,111,3.28450954283178
3,0,0,150.0,14,9,3,2410,2019,2,53,1.0
5,0,0,1.25,29,5,1,2391,2019,3,67,4.0
2,0,0,330.0,14,12,2,2391,2019,4,18,4.0
3,0,0,250.0,42,4,1,2356,2019,4,133,4.0
7,0,0,0.4,27,22,2,2332,2019,5,397,4.0
2,0,0,500.0,14,8,3,2301,2019,6,159,4.0
1,0,0,80.0,14,5,2,2304,2019,6,159,3.0
4,0,0,185.0,14,4,2,2077,2019,7,459,4.0
8,0,0,1200.0,14,7,2,1954,2019,8,52,4.0
3,0,0,150.0,14,10,1,1885,2019,10,400,3.0
4,0,0,335.0,14,12,1,2015,2019,10,18,4.0
4,0,0,800.0,14,5,1,2130,2019,10,400,4.0
2,0,0,500.0,14,5,2,2135,2019,11,352,4.0
2,0,0,150.0,14,5,2,1822,2020,2,134,3.0
3,0,0,100.0,19,10,1,2053,2020,3,502,4.0
4,0,0,500.0,14,2,1,2042,2020,3,462,3.0
6,0,0,0.5,27,9,1,1990,2020,5,418,4.0
7,0,0,550.0,14,7,1,1811,2020,4,21,4.0
3,0,0,500.0,14,5,2,1861,2020,4,400,2.0
3,0,0,400.0,14,9,1,1834,2020,9,400,4.0
3,0,0,100.0,14,6,1,1605,2020,9,459,3.0
7,0,0,400.0,14,10,1,1431,2021,3,18,4.0
4,0,0,1.0,4,5,2,1374,2021,4,349,4.0
10,0,0,400.0,14,9,1,1562,2021,6,159,4.0
6,0,0,130.0,14,7,3,1496,2021,8,400,4.0
1,0,0,500.0,14,7,1,1485,2021,9,394,2.0
3,0,0,80.0,14,4,1,1450,2021,10,223,4.0
3,0,0,500.0,14,11,2,1400,2021,11,418,4.0
2,0,0,500.0,14,8,1,1141,2022,1,84,3.28450954283178
3,0,0,70.0,14,13,1,1029,2022,5,400,4.0
4,0,0,75.0,7,9,1,1142,2022,6,400,2.0
1,0,0,500.0,14,1,1,843,2022,10,325,3.28450954283178
5,0,0,400.0,14,6,1,822,2022,10,418,3.0
4,0,0,512.0,14,10,2,945,2023,2,159,4.0
4,0,0,360.0,14,1,1,959,2023,3,285,4.0
1,0,0,500.0,14,7,1,3,2023,3,84,3.28450954283178
1,0,0,250.0,14,12,1,906,2023,4,400,3.0
5,0,0,500.0,14,10,1,508,2023,5,400,1.0
3,0,0,500.0,14,11,2,565,2023,7,400,3.0
2,0,0,500.0,42,3,1,662,2023,9,52,1.0
1,0,0,500.0,14,2,1,325,2024,2,480,3.28450954283178
1,0,0,500.0,14,1,1,317,2024,6,121,3.28450954283178
6,0,0,2.0,71,8,1,1320,2021,2,18,4.0
5,0,0,900.0,14,5,1,254,2024,11,159,3.0
1,0,0,500.0,14,1,1,46,2024,11,514,3.28450954283178
1,0,0,21.0,15,4,2,2287,2018,10,179,3.28450954283178
3,0,0,500.0,14,3,2,2704,2018,4,349,3.0
1,0,0,200.0,14,10,3,3031,2015,1,400,3.0
6,0,0,280.0,14,2,6,3768,2015,5,329,3.0
5,0,0,1.0,29,19,2,3473,2016,2,68,1.0
2,0,0,500.0,14,6,1,2526,2018,2,400,3.0
4,0,0,90.0,14,9,2,4235,2013,10,18,1.0
3,0,0,500.0,14,11,3,4318,2013,9,18,1.0
2,0,0,200.0,14,7,1,4684,2012,11,459,4.0
8,0,0,300.0,14,9,1,3906,2014,8,418,3.0
2,0,0,150.0,14,7,2,2755,2018,2,459,4.0
1,0,0,240.0,14,9,2,4213,2014,2,159,3.0
5,0,0,300.0,14,4,3,3547,2016,1,405,4.0
3,0,0,13.0,7,7,4,4842,2012,6,68,4.0
6,0,0,1500.0,42,7,2,3860,2014,8,67,1.0
4,0,0,169.0,14,11,2,4446,2013,6,415,4.0
5,0,0,132.0,14,7,4,4472,2013,4,459,4.0
3,0,0,235.0,14,8,3,3546,2015,12,459,4.0
2,0,0,200.0,14,9,10,3181,2017,2,339,3.0
8,0,0,184.0,14,6,1,2670,2015,2,459,3.0
3,0,0,500.0,14,10,2,3585,2015,9,18,1.0
5,0,0,600.0,14,15,4,3593,2015,7,164,3.0
8,0,0,900.0,14,12,1,3522,2016,2,415,3.0
6,0,0,250.0,14,7,2,3950,2014,9,459,4.0
3,0,0,200.0,14,1,1,3290,2016,9,257,1.0
6,0,0,1.0,29,9,1,2590,2018,8,418,1.0
3,0,0,500.0,14,6,1,4280,2013,12,459,4.0
3,0,0,4.0,14,5,1,3615,2015,10,164,4.0
3,0,0,100.0,14,7,12,3400,2016,6,75,4.0
4,0,0,400.0,14,2,2,4008,2014,9,461,4.0
1,0,0,570.0,42,5,2,2536,2018,8,134,3.0
6,0,0,500.0,42,9,2,2383,2018,8,400,2.0
2,0,0,250.0,14,7,2,3636,2014,12,84,2.0
5,0,0,900.0,42,11,3,2928,2017,4,18,3.28450954283178
3,0,0,250.0,42,5,1,2994,2017,7,400,3.28450954283178
1,0,0,330.0,44,6,3,3325,2016,9,52,3.28450954283178
1,0,0,2.0,14,3,2,2500,2018,5,8,4.0
3,0,0,1.0,29,9,1,2460,2018,5,18,1.0
3,0,0,1.0,49,5,4,3053,2016,10,459,4.0
3,0,0,500.0,14,16,3,2552,2018,3,54,3.28450954283178
3,0,0,1.0,29,6,3,3592,2015,12,43,3.28450954283178
4,0,0,140.0,14,10,9,3176,2017,2,13,4.0
5,0,0,35.0,14,16,5,2529,2018,9,459,4.0
3,0,0,500.0,14,8,1,2022,2018,11,159,2.0
7,0,0,160.0,14,6,3,1725,2018,11,400,4.0
4,0,0,3.0,71,10,2,2368,2019,1,451,3.0
5,0,0,150.0,14,10,2,2366,2019,1,401,3.0
7,0,0,320.0,42,6,3,2422,2019,2,305,4.0
3,0,0,100.0,14,9,4,2373,2019,3,75,4.0
3,0,0,500.0,14,8,4,2169,2019,4,18,4.0
3,0,0,10.0,14,3,1,2290,2019,4,459,3.0
3,0,0,144.0,44,4,2,2303,2019,6,134,4.0
2,0,0,500.0,14,11,1,1970,2019,7,400,3.0
7,0,0,75.0,7,9,1,1971,2019,8,18,2.0
2,0,0,500.0,14,2,2,2170,2019,8,255,4.0
3,0,0,453.0,14,6,1,2170,2019,9,349,3.0
2,0,0,200.0,14,6,2,2152,2019,10,159,3.0
4,0,0,200.0,14,6,1,2013,2020,2,459,4.0
3,0,0,132.0,14,5,1,1907,2020,3,459,4.0
5,0,0,170.0,14,8,1,2023,2020,3,459,4.0
4,0,0,400.0,14,12,1,1425,2020,4,400,4.0
2,0,0,500.0,14,3,1,1231,2020,9,134,4.0
2,0,0,750.0,14,9,1,1821,2020,9,18,3.0
2,0,0,400.0,14,1,6,1758,2020,12,403,4.0
3,0,0,500.0,14,10,1,1705,2021,1,400,4.0
4,0,0,500.0,14,1,2,1670,2021,3,243,4.0
2,0,0,500.0,14,6,1,1521,2021,4,459,4.0
4,0,0,125.0,14,11,1,1587,2021,5,400,4.0
2,0,0,200.0,14,1,1,1195,2021,6,167,1.0
2,0,0,1.0,29,9,1,1234,2021,8,400,2.0
7,0,0,60.0,14,10,1,1462,2021,10,400,3.0
4,0,0,33.0,7,11,2,1373,2021,12,18,4.0
5,0,0,130.0,14,1,3,1358,2022,1,188,4.0
3,0,0,750.0,14,5,2,1156,2022,5,109,4.0
6,0,0,0.825,27,9,2,1202,2022,7,18,4.0
5,0,0,117.0,14,9,1,838,2022,8,400,4.0
5,0,0,500.0,14,7,1,832,2022,8,84,4.0
2,0,0,330.0,18,7,1,1045,2022,12,400,4.0
1,0,0,125.0,44,11,1,696,2023,3,418,3.28450954283178
5,0,0,1.5,29,11,1,739,2023,3,67,4.0
9,0,0,100.0,14,4,1,654,2023,3,459,4.0
1,0,0,500.0,14,1,2,803,2023,5,321,2.0
4,0,0,4.0,71,4,1,560,2023,9,459,4.0
3,0,0,250.0,14,7,1,765,2023,9,459,4.0
4,0,0,720.0,14,7,1,537,2023,11,418,3.0
3,0,0,500.0,42,5,1,620,2024,2,53,4.0
2,0,0,110.0,18,8,2,539,2024,4,418,4.0
1,0,0,500.0,14,1,1,256,2024,11,488,3.28450954283178
1,0,0,400.0,14,15,3,4860,2012,3,18,4.0
2,0,0,500.0,14,9,1,2306,2018,2,159,1.0
4,0,0,1.0,29,9,2,3855,2015,2,18,2.0
5,0,0,200.0,14,9,2,2956,2017,7,400,3.0
4,0,0,32.0,46,8,1,3682,2015,9,159,1.0
2,0,0,1000.0,19,11,6,3891,2014,12,400,3.0
4,0,0,250.0,44,7,1,2326,2018,5,18,1.0
4,0,0,250.0,14,7,1,3563,2014,12,459,4.0
4,0,0,2.0,14,11,1,3689,2015,9,418,3.0
1,0,0,140.0,14,12,3,4154,2014,6,13,3.0
4,0,0,100.0,14,17,7,3281,2016,10,400,3.0
4,0,0,250.0,14,8,3,3051,2017,2,418,1.0
1,0,0,390.0,14,12,3,4329,2013,12,134,3.0
3,0,0,50.0,7,8,2,4768,2012,6,18,4.0
7,0,0,500.0,14,9,1,3172,2016,12,84,3.28450954283178
8,0,0,300.0,14,9,1,4285,2013,4,459,4.0
12,0,0,300.0,14,11,2,3467,2015,9,459,4.0
1,0,0,4.0,71,11,2,3877,2015,1,159,3.0
8,0,0,230.0,14,6,1,3069,2017,2,405,4.0
6,0,0,280.0,14,7,2,3828,2015,4,405,3.0
4,0,0,1000.0,42,11,1,4000,2014,11,18,1.0
6,0,0,130.0,14,2,1,3441,2016,2,299,3.0
3,0,0,700.0,42,7,3,3806,2015,5,68,4.0
1,0,0,250.0,14,16,3,4690,2012,7,159,3.0
1,0,0,320.0,14,11,1,4072,2014,3,18,4.0
13,0,0,135.0,14,6,1,3840,2015,4,459,4.0
5,0,0,250.0,14,10,4,3628,2015,2,418,4.0
2,0,0,250.0,14,21,2,3426,2016,4,23,3.0
5,0,0,500.0,14,5,2,3497,2016,1,18,3.0
5,0,0,240.0,14,7,1,2272,2017,10,459,4.0
2,0,0,100.0,14,6,9,3566,2015,12,506,4.0
2,0,0,100.0,14,5,4,2572,2018,8,459,4.0
5,0,0,800.0,14,6,2,2666,2018,3,400,4.0
2,0,0,400.0,14,7,1,2619,2018,7,400,4.0
3,0,0,198.0,14,16,2,2862,2017,8,400,3.0
4,0,0,400.0,14,11,2,3217,2016,4,400,1.0
5,0,0,144.0,14,7,4,2792,2018,2,459,4.0
5,0,0,800.0,14,6,2,2561,2017,12,400,4.0
5,0,0,900.0,42,8,1,2864,2017,4,18,1.0
6,0,0,800.0,14,10,1,3037,2016,3,400,4.0
2,0,0,250.0,42,10,1,3403,2016,5,400,2.0
5,0,0,140.0,14,5,2,2144,2018,3,400,3.0
6,0,0,45.0,14,6,2,3796,2015,5,459,4.0
2,0,0,250.0,14,9,1,4188,2014,3,339,2.0
1,0,0,500.0,14,8,2,2437,2018,5,18,2.0
1,0,0,170.0,18,1,2,2693,2018,4,208,4.0
4,0,0,260.0,14,13,2,3232,2016,12,52,4.0
1,0,0,400.0,14,5,3,2384,2018,7,504,1.0
1,0,0,45.0,14,11,6,2689,2018,4,396,3.0
4,0,0,750.0,42,9,4,4337,2013,7,18,2.0
4,0,0,800.0,14,4,2,2956,2017,1,459,4.0
6,0,0,500.0,14,7,2,2528,2018,7,84,3.28450954283178
10,0,0,100.0,14,4,1,2904,2017,9,459,4.0
2,0,0,500.0,18,4,2,2962,2017,9,352,4.0
3,0,0,200.0,14,9,1,3603,2015,10,169,4.0
2,0,0,60.0,14,13,2,3971,2014,11,396,4.0
3,0,0,200.0,14,10,4,2553,2018,9,18,3.0
1,0,0,1.0,27,9,4,2537,2018,11,53,3.0
2,0,0,45.0,14,9,2,2518,2018,11,459,4.0
3,0,0,410.0,14,5,1,2307,2019,1,18,4.0
8,0,0,186.0,14,7,1,2415,2019,2,459,3.0
6,0,0,400.0,14,6,1,1466,2019,2,459,4.0
4,0,0,300.0,14,5,1,1933,2019,4,400,4.0
2,0,0,500.0,14,10,2,2110,2019,5,400,4.0
2,0,0,250.0,14,1,2,2150,2019,7,125,1.0
4,0,0,10.0,44,6,1,1984,2019,10,400,4.0
5,0,0,360.0,14,12,3,2111,2019,10,400,3.0
4,0,0,500.0,14,7,1,2097,2019,11,18,4.0
5,0,0,200.0,14,9,1,2060,2020,1,357,3.0
2,0,0,450.0,14,7,1,2027,2020,2,18,1.0
1,0,0,750.0,42,5,1,1983,2020,4,400,3.28450954283178
1,0,0,300.0,42,5,1,1764,2020,5,400,3.28450954283178
6,0,0,500.0,14,7,1,1710,2020,7,18,4.0
2,0,0,350.0,14,10,2,1847,2020,9,400,1.0
7,0,0,100.0,14,6,1,1617,2020,10,459,3.0
2,0,0,14.0,71,1,1,1823,2020,10,83,4.0
2,0,0,890.0,14,5,1,1486,2021,1,134,4.0
1,0,0,500.0,42,3,2,1673,2021,2,133,4.0
1,0,0,400.0,14,6,1,1657,2021,3,134,4.0
3,0,0,500.0,14,9,1,1343,2021,6,400,3.0
1,0,0,18.0,46,7,1,1576,2021,6,400,3.0
4,0,0,350.0,44,7,3,1552,2021,7,459,4.0
2,0,0,125.0,14,5,1,1066,2021,11,459,3.0
3,0,0,1.0,49,6,2,292,2021,12,18,3.0
7,0,0,250.0,14,9,1,1364,2022,1,159,4.0
2,0,0,750.0,42,7,2,1053,2022,5,84,3.28450954283178
2,0,0,400.0,14,8,3,1193,2022,7,298,4.0
2,0,0,1.0,49,10,1,521,2022,8,396,4.0
9,0,0,450.0,14,10,2,1150,2022,8,400,4.0
2,0,0,125.0,14,1,1,1073,2022,10,390,3.0
11,0,0,210.0,14,8,1,1094,2022,10,486,4.0
2,0,0,500.0,14,2,1,967,2022,10,141,3.0
4,1,0,500.0,14,5,1,543,2023,1,134,3.0
2,0,0,187.0,14,7,1,836,2023,3,459,4.0
1,0,0,900.0,14,7,1,106,2023,4,84,3.28450954283178
5,0,0,220.0,14,3,1,549,2023,5,349,3.0
4,0,0,110.0,14,7,1,539,2023,8,159,3.28450954283178
3,0,0,283.0,14,5,1,648,2023,9,349,4.0
2,0,0,100.0,14,6,5,720,2023,10,459,4.0
9,0,0,425.0,14,9,2,666,2023,12,13,4.0
3,0,0,400.0,19,9,7,602,2024,1,502,4.0
3,0,0,370.0,14,6,2,612,2024,2,396,4.0
1,0,0,500.0,14,7,1,0,2024,5,84,3.28450954283178
1,0,0,500.0,14,7,1,0,2024,10,84,3.28450954283178
2,0,0,440.0,14,2,1,297,2024,11,159,3.28450954283178
1,0,0,500.0,14,1,1,22,2024,11,40,3.28450954283178
1,0,0,500.0,14,7,1,125,2024,12,84,3.28450954283178
6,0,0,57.0,42,3,2,2718,2018,1,134,3.0
11,0,0,8.5,46,7,3,2596,2018,6,459,3.0
5,0,0,510.0,14,3,6,3853,2015,4,134,4.0
2,0,0,232.0,14,2,7,4157,2013,7,442,4.0
4,0,0,6.0,71,4,1,2526,2018,8,414,1.0
5,0,0,200.0,14,9,2,3410,2016,6,491,4.0
3,0,0,140.0,14,10,1,2419,2018,6,159,4.0
3,0,0,250.0,14,4,3,2526,2018,4,459,3.0
5,0,0,135.0,14,10,1,2583,2018,1,415,3.0
3,0,0,200.0,14,11,1,4597,2013,3,459,4.0
2,0,0,265.0,14,20,1,2754,2018,3,400,4.0
5,0,0,70.0,7,6,2,3214,2016,9,67,4.0
5,0,0,150.0,14,11,1,4877,2012,5,486,4.0
1,0,0,220.0,14,3,1,3285,2016,10,304,1.0
7,0,0,200.0,14,5,2,4415,2013,4,459,4.0
2,0,0,150.0,14,5,1,3861,2015,3,459,4.0
6,0,0,500.0,14,6,1,2832,2016,6,18,1.0
2,0,0,50.0,7,10,2,3161,2017,1,400,3.0
5,0,0,750.0,42,9,1,3732,2015,3,18,2.0
7,0,0,400.0,14,7,1,3516,2016,2,18,4.0
3,0,0,1.0,29,12,1,3635,2015,10,68,1.0
5,0,0,500.0,14,11,1,2586,2018,4,415,3.0
2,0,0,200.0,14,12,1,3998,2014,6,18,3.0
2,0,0,400.0,14,1,1,4844,2012,7,498,4.0
2,0,0,175.0,14,5,1,3928,2014,9,451,4.0
9,0,0,350.0,14,6,2,4023,2014,3,486,4.0
6,0,0,300.0,14,13,1,3966,2014,3,415,3.0
4,0,0,400.0,14,1,1,3460,2016,4,429,3.0
7,0,0,1.0,27,9,4,4687,2012,5,18,1.0
6,0,0,225.0,14,7,2,3715,2015,7,400,4.0
2,0,0,250.0,14,6,1,4574,2013,3,18,4.0
5,0,0,90.0,14,6,1,3194,2014,8,110,4.0
1,0,0,330.0,42,8,3,3297,2016,8,50,4.0
2,0,0,250.0,14,1,4,3057,2017,1,61,4.0
5,0,0,90.0,14,6,2,3566,2015,12,491,4.0
3,0,0,500.0,14,11,3,2607,2018,8,400,1.0
3,0,0,32.5,14,8,1,3807,2014,11,400,3.0
5,0,0,82.5,14,9,2,2964,2017,7,400,4.0
3,0,0,50.0,71,10,2,2539,2018,2,18,1.0
4,0,0,850.0,14,10,1,3839,2015,4,18,4.0
4,0,0,349.0,14,7,2,3028,2016,12,400,4.0
3,0,0,150.0,14,2,2,2900,2017,10,105,4.0
2,0,0,200.0,14,7,2,3859,2015,3,159,3.0
2,0,0,1.0,29,10,7,3566,2015,11,305,4.0
6,0,0,40.0,14,4,3,2666,2018,5,427,4.0
3,0,0,300.0,14,5,1,2722,2018,3,134,4.0
3,0,0,500.0,14,14,2,2532,2018,6,53,3.28450954283178
2,0,0,35.0,14,6,1,2736,2018,1,459,3.0
2,0,0,500.0,14,2,2,2371,2018,8,34,3.28450954283178
8,0,0,140.0,14,5,1,2805,2017,3,486,4.0
5,0,0,375.0,14,10,6,2596,2018,9,18,4.0
2,0,0,700.0,14,14,8,3604,2015,11,119,3.0
3,0,0,1.0,29,11,2,3597,2015,4,18,3.0
2,0,0,8.0,71,10,2,3179,2017,2,400,4.0
9,0,0,52.0,14,6,2,4330,2013,12,252,4.0
2,0,0,1.0,29,8,1,2620,2018,6,13,3.0
3,0,0,800.0,14,5,1,2531,2018,9,400,4.0
6,0,0,550.0,14,5,1,1560,2018,10,405,3.0
6,0,0,170.0,14,1,4,2508,2018,10,467,3.0
5,0,0,265.0,14,12,1,2545,2018,10,18,4.0
3,0,0,500.0,14,10,2,2450,2019,2,159,3.28450954283178
3,0,0,500.0,14,1,2,2437,2019,2,197,1.0
6,0,0,240.0,14,10,1,2334,2019,3,13,3.0
5,0,0,400.0,14,1,1,2029,2019,3,83,3.0
4,0,0,450.0,14,10,3,2293,2019,3,18,4.0
6,0,0,350.0,14,8,1,2224,2019,4,52,3.0
6,0,0,1040.0,14,11,1,2135,2019,4,418,4.0
4,0,0,250.0,14,4,1,2332,2019,4,134,4.0
8,0,0,7.0,44,2,2,2319,2019,5,459,4.0
2,0,0,500.0,14,10,2,2230,2019,7,400,1.0
1,0,0,500.0,14,8,2,2214,2019,8,52,4.0
3,1,0,125.0,14,2,1,2101,2019,9,459,1.0
10,0,0,300.0,14,7,1,2024,2019,9,352,3.0
3,0,0,150.0,14,10,2,1516,2019,10,418,4.0
6,0,0,255.0,14,10,1,1712,2020,2,18,4.0
10,0,0,500.0,14,6,1,1969,2020,3,400,2.0
2,0,0,250.0,42,7,2,1724,2020,5,400,3.0
2,0,0,125.0,14,8,7,1772,2020,7,396,1.0
2,0,0,500.0,14,10,5,1900,2020,7,396,1.0
2,0,0,2.0,29,4,1,1579,2020,9,52,1.0
2,0,0,500.0,14,14,1,1717,2021,1,400,4.0
3,0,0,5.0,51,8,1,1686,2021,2,18,1.0
1,0,0,235.0,14,5,1,1427,2021,4,134,4.0
2,0,0,1.0,12,6,1,1554,2021,4,237,4.0
1,0,0,200.0,14,15,1,1495,2021,9,357,3.28450954283178
5,0,0,85.0,7,8,1,1178,2021,9,451,3.28450954283178
4,0,0,750.0,14,14,2,1326,2021,10,400,1.0
1,0,0,500.0,14,1,1,1468,2021,10,242,3.28450954283178
3,0,0,270.0,14,5,1,1451,2021,11,400,4.0
4,0,0,150.0,14,4,2,1413,2021,11,75,3.28450954283178
3,0,0,355.0,14,9,2,1230,2022,2,471,3.0
3,0,0,1.0,44,7,3,1085,2022,4,18,4.0
5,0,0,1.0,29,8,2,1261,2022,4,18,1.0
3,0,0,400.0,14,2,1,1233,2022,4,445,3.0
4,0,0,1.0,29,9,1,1160,2022,5,305,1.0
2,0,0,30.0,71,10,1,975,2022,7,53,1.0
1,0,0,500.0,14,3,1,1030,2022,7,478,3.28450954283178
3,0,0,250.0,42,2,1,841,2022,9,134,3.0
3,0,0,500.0,14,6,1,919,2023,1,159,3.28450954283178
4,0,0,250.0,14,6,1,915,2023,2,402,1.0
3,0,0,2.0,71,8,3,919,2023,4,159,4.0
2,0,0,450.0,14,11,1,919,2023,4,159,3.0
4,0,0,33.0,7,3,1,36,2023,7,52,1.0
1,0,0,500.0,14,7,1,498,2023,7,84,3.28450954283178
3,0,0,220.0,14,4,1,794,2023,7,349,4.0
1,0,0,500.0,14,1,1,488,2023,8,431,3.28450954283178
1,0,0,330.0,42,3,2,636,2023,8,67,4.0
1,0,0,500.0,14,7,1,607,2023,9,84,3.28450954283178
1,0,0,40.0,14,6,1,757,2023,9,459,4.0
1,0,0,500.0,14,9,2,651,2023,11,12,4.0
4,0,0,500.0,14,5,1,597,2024,2,400,4.0
4,0,0,2.0,29,5,1,541,2024,2,53,3.28450954283178
3,0,0,1.0,35,12,1,589,2024,3,45,4.0
3,1,0,1.0,32,1,1,57,2024,3,464,1.0
2,0,0,26.0,14,8,2,213,2024,8,68,3.28450954283178
1,0,0,500.0,14,1,1,61,2024,11,373,3.28450954283178
2,0,0,30.0,13,3,2,3689,2015,9,134,4.0
3,0,0,1.0,27,11,3,3583,2016,1,400,4.0
4,0,0,1.0,27,8,2,2819,2017,5,418,1.0
6,0,0,500.0,14,7,3,2641,2018,3,18,3.0
2,0,0,400.0,14,12,1,3976,2014,8,400,3.0
2,0,0,750.0,14,9,3,3884,2015,2,400,3.0
6,0,0,125.0,14,7,1,2640,2018,3,451,3.0
1,0,0,80.0,14,3,3,3706,2015,1,165,4.0
4,0,0,6.0,71,4,2,2791,2018,3,490,4.0
4,0,0,1.0,49,12,5,3026,2017,7,13,3.0
4,0,0,90.0,14,13,4,4187,2013,9,459,4.0
1,0,0,210.0,14,1,2,3309,2016,9,449,4.0
10,0,0,175.0,14,6,4,3821,2015,3,459,4.0
5,0,0,375.0,14,15,1,4385,2013,10,18,3.0
3,0,0,20.0,7,6,1,4122,2013,5,18,4.0
4,0,0,0.45,27,7,1,3006,2016,2,418,3.0
1,0,0,1.0,29,6,3,3449,2016,1,68,4.0
4,0,0,250.0,14,11,3,3248,2016,4,400,4.0
2,0,0,1.0,27,3,2,4304,2013,2,284,2.0
3,0,0,300.0,14,6,2,4473,2013,4,459,4.0
7,0,0,230.0,14,5,2,4392,2013,4,134,4.0
4,0,0,200.0,14,11,2,3437,2016,4,486,4.0
2,0,0,250.0,14,10,3,4217,2014,1,68,1.0
9,0,0,750.0,14,12,1,4358,2013,4,18,4.0
2,0,0,375.0,14,11,11,4538,2013,4,400,4.0
4,0,0,500.0,14,11,1,3791,2015,4,418,2.0
5,0,0,1.0,29,5,2,4550,2013,2,67,1.0
3,0,0,167.0,14,8,9,3520,2015,12,459,4.0
1,0,0,1.0,49,7,2,3536,2015,7,418,3.0
3,0,0,320.0,14,4,2,4333,2013,5,414,1.0
5,0,0,100.0,14,6,1,4362,2013,10,459,4.0
4,0,0,180.0,14,6,2,2632,2018,3,459,4.0
3,0,0,350.0,14,5,1,3574,2015,2,134,3.0
4,0,0,0.7,29,5,10,3894,2014,12,53,3.0
